"","n0_j_bin","n0_y_bin","n0_a_bin","condition","decision","mortalityType","0-162.5","162.5-325","325-487.5","487.5-650"
"2183","131.25-175","0-12.5","75-100",3,7,1,0,0.903669724770642,0.0963302752293578,0
"2184","131.25-175","0-12.5","75-100",3,7,2,0,0.8,0.2,0
"2185","131.25-175","12.5-25","0-25",1,1,1,1,0,0,0
"2186","131.25-175","12.5-25","0-25",1,1,2,1,0,0,0
"2187","131.25-175","12.5-25","0-25",1,2,1,1,0,0,0
"2188","131.25-175","12.5-25","0-25",1,2,2,1,0,0,0
"2189","131.25-175","12.5-25","0-25",1,3,1,1,0,0,0
"2190","131.25-175","12.5-25","0-25",1,3,2,1,0,0,0
"2191","131.25-175","12.5-25","0-25",1,4,1,1,0,0,0
"2192","131.25-175","12.5-25","0-25",1,4,2,1,0,0,0
"2193","131.25-175","12.5-25","0-25",1,5,1,1,0,0,0
"2194","131.25-175","12.5-25","0-25",1,5,2,1,0,0,0
"2195","131.25-175","12.5-25","0-25",1,6,1,1,0,0,0
"2196","131.25-175","12.5-25","0-25",1,6,2,1,0,0,0
"2197","131.25-175","12.5-25","0-25",1,7,1,1,0,0,0
"2198","131.25-175","12.5-25","0-25",1,7,2,1,0,0,0
"2199","131.25-175","12.5-25","0-25",2,1,1,1,0,0,0
"2200","131.25-175","12.5-25","0-25",2,1,2,1,0,0,0
"2201","131.25-175","12.5-25","0-25",2,2,1,1,0,0,0
"2202","131.25-175","12.5-25","0-25",2,2,2,1,0,0,0
"2203","131.25-175","12.5-25","0-25",2,3,1,1,0,0,0
"2204","131.25-175","12.5-25","0-25",2,3,2,1,0,0,0
"2205","131.25-175","12.5-25","0-25",2,4,1,1,0,0,0
"2206","131.25-175","12.5-25","0-25",2,4,2,1,0,0,0
"2207","131.25-175","12.5-25","0-25",2,5,1,1,0,0,0
"2208","131.25-175","12.5-25","0-25",2,5,2,1,0,0,0
"2209","131.25-175","12.5-25","0-25",2,6,1,1,0,0,0
"2210","131.25-175","12.5-25","0-25",2,6,2,1,0,0,0
"2211","131.25-175","12.5-25","0-25",2,7,1,1,0,0,0
"2212","131.25-175","12.5-25","0-25",2,7,2,1,0,0,0
"2213","131.25-175","12.5-25","0-25",3,1,1,0.245833333333333,0.754166666666667,0,0
"2214","131.25-175","12.5-25","0-25",3,1,2,0.143540669856459,0.856459330143541,0,0
"2215","131.25-175","12.5-25","0-25",3,2,1,0.291479820627803,0.708520179372197,0,0
"2216","131.25-175","12.5-25","0-25",3,2,2,0.118852459016393,0.881147540983607,0,0
"2217","131.25-175","12.5-25","0-25",3,3,1,0.409090909090909,0.590909090909091,0,0
"2218","131.25-175","12.5-25","0-25",3,3,2,0.128755364806867,0.871244635193133,0,0
"2219","131.25-175","12.5-25","0-25",3,4,1,0.253521126760563,0.746478873239437,0,0
"2220","131.25-175","12.5-25","0-25",3,4,2,0.080952380952381,0.919047619047619,0,0
"2221","131.25-175","12.5-25","0-25",3,5,1,0.373831775700935,0.626168224299065,0,0
"2222","131.25-175","12.5-25","0-25",3,5,2,0.119617224880383,0.880382775119617,0,0
"2223","131.25-175","12.5-25","0-25",3,6,1,0.528384279475983,0.471615720524017,0,0
"2224","131.25-175","12.5-25","0-25",3,6,2,0.0896860986547085,0.910313901345291,0,0
"2225","131.25-175","12.5-25","0-25",3,7,1,0.120535714285714,0.879464285714286,0,0
"2226","131.25-175","12.5-25","0-25",3,7,2,0.168067226890756,0.831932773109244,0,0
"2227","131.25-175","12.5-25","25-50",1,1,1,1,0,0,0
"2228","131.25-175","12.5-25","25-50",1,1,2,1,0,0,0
"2229","131.25-175","12.5-25","25-50",1,2,1,1,0,0,0
"2230","131.25-175","12.5-25","25-50",1,2,2,1,0,0,0
"2231","131.25-175","12.5-25","25-50",1,3,1,1,0,0,0
"2232","131.25-175","12.5-25","25-50",1,3,2,1,0,0,0
"2233","131.25-175","12.5-25","25-50",1,4,1,1,0,0,0
"2234","131.25-175","12.5-25","25-50",1,4,2,1,0,0,0
"2235","131.25-175","12.5-25","25-50",1,5,1,1,0,0,0
"2236","131.25-175","12.5-25","25-50",1,5,2,1,0,0,0
"2237","131.25-175","12.5-25","25-50",1,6,1,1,0,0,0
"2238","131.25-175","12.5-25","25-50",1,6,2,1,0,0,0
"2239","131.25-175","12.5-25","25-50",1,7,1,1,0,0,0
"2240","131.25-175","12.5-25","25-50",1,7,2,1,0,0,0
"2241","131.25-175","12.5-25","25-50",2,1,1,1,0,0,0
"2242","131.25-175","12.5-25","25-50",2,1,2,1,0,0,0
"2243","131.25-175","12.5-25","25-50",2,2,1,1,0,0,0
"2244","131.25-175","12.5-25","25-50",2,2,2,1,0,0,0
"2245","131.25-175","12.5-25","25-50",2,3,1,1,0,0,0
"2246","131.25-175","12.5-25","25-50",2,3,2,1,0,0,0
"2247","131.25-175","12.5-25","25-50",2,4,1,1,0,0,0
"2248","131.25-175","12.5-25","25-50",2,4,2,1,0,0,0
"2249","131.25-175","12.5-25","25-50",2,5,1,1,0,0,0
"2250","131.25-175","12.5-25","25-50",2,5,2,1,0,0,0
"2251","131.25-175","12.5-25","25-50",2,6,1,1,0,0,0
"2252","131.25-175","12.5-25","25-50",2,6,2,1,0,0,0
"2253","131.25-175","12.5-25","25-50",2,7,1,1,0,0,0
"2254","131.25-175","12.5-25","25-50",2,7,2,1,0,0,0
"2255","131.25-175","12.5-25","25-50",3,1,1,0.00843881856540084,0.991561181434599,0,0
"2256","131.25-175","12.5-25","25-50",3,1,2,0,1,0,0
"2257","131.25-175","12.5-25","25-50",3,2,1,0,1,0,0
"2258","131.25-175","12.5-25","25-50",3,2,2,0,0.995555555555556,0.00444444444444444,0
"2259","131.25-175","12.5-25","25-50",3,3,1,0.0253164556962025,0.974683544303797,0,0
"2260","131.25-175","12.5-25","25-50",3,3,2,0,1,0,0
"2261","131.25-175","12.5-25","25-50",3,4,1,0.00952380952380952,0.990476190476191,0,0
"2262","131.25-175","12.5-25","25-50",3,4,2,0.00452488687782805,0.995475113122172,0,0
"2263","131.25-175","12.5-25","25-50",3,5,1,0.0315315315315315,0.968468468468468,0,0
"2264","131.25-175","12.5-25","25-50",3,5,2,0,1,0,0
"2265","131.25-175","12.5-25","25-50",3,6,1,0.0581395348837209,0.941860465116279,0,0
"2266","131.25-175","12.5-25","25-50",3,6,2,0.00858369098712446,0.991416309012876,0,0
"2267","131.25-175","12.5-25","25-50",3,7,1,0.00420168067226891,0.995798319327731,0,0
"2268","131.25-175","12.5-25","25-50",3,7,2,0.00462962962962963,0.99537037037037,0,0
"2269","131.25-175","12.5-25","50-75",1,1,1,1,0,0,0
"2270","131.25-175","12.5-25","50-75",1,1,2,1,0,0,0
"2271","131.25-175","12.5-25","50-75",1,2,1,1,0,0,0
"2272","131.25-175","12.5-25","50-75",1,2,2,1,0,0,0
"2273","131.25-175","12.5-25","50-75",1,3,1,1,0,0,0
"2274","131.25-175","12.5-25","50-75",1,3,2,1,0,0,0
"2275","131.25-175","12.5-25","50-75",1,4,1,1,0,0,0
"2276","131.25-175","12.5-25","50-75",1,4,2,1,0,0,0
"2277","131.25-175","12.5-25","50-75",1,5,1,1,0,0,0
"2278","131.25-175","12.5-25","50-75",1,5,2,1,0,0,0
"2279","131.25-175","12.5-25","50-75",1,6,1,1,0,0,0
"2280","131.25-175","12.5-25","50-75",1,6,2,1,0,0,0
"2281","131.25-175","12.5-25","50-75",1,7,1,1,0,0,0
"2282","131.25-175","12.5-25","50-75",1,7,2,1,0,0,0
"2283","131.25-175","12.5-25","50-75",2,1,1,1,0,0,0
"2284","131.25-175","12.5-25","50-75",2,1,2,1,0,0,0
"2285","131.25-175","12.5-25","50-75",2,2,1,1,0,0,0
"2286","131.25-175","12.5-25","50-75",2,2,2,1,0,0,0
"2287","131.25-175","12.5-25","50-75",2,3,1,1,0,0,0
"2288","131.25-175","12.5-25","50-75",2,3,2,1,0,0,0
"2289","131.25-175","12.5-25","50-75",2,4,1,1,0,0,0
"2290","131.25-175","12.5-25","50-75",2,4,2,1,0,0,0
"2291","131.25-175","12.5-25","50-75",2,5,1,1,0,0,0
"2292","131.25-175","12.5-25","50-75",2,5,2,1,0,0,0
"2293","131.25-175","12.5-25","50-75",2,6,1,1,0,0,0
"2294","131.25-175","12.5-25","50-75",2,6,2,1,0,0,0
"2295","131.25-175","12.5-25","50-75",2,7,1,1,0,0,0
"2296","131.25-175","12.5-25","50-75",2,7,2,1,0,0,0
"2297","131.25-175","12.5-25","50-75",3,1,1,0,0.985849056603774,0.0141509433962264,0
"2298","131.25-175","12.5-25","50-75",3,1,2,0,0.961538461538462,0.0384615384615385,0
"2299","131.25-175","12.5-25","50-75",3,2,1,0,1,0,0
"2300","131.25-175","12.5-25","50-75",3,2,2,0,0.969230769230769,0.0307692307692308,0
"2301","131.25-175","12.5-25","50-75",3,3,1,0,0.987951807228916,0.0120481927710843,0
"2302","131.25-175","12.5-25","50-75",3,3,2,0,0.964444444444444,0.0355555555555556,0
"2303","131.25-175","12.5-25","50-75",3,4,1,0,0.995833333333333,0.00416666666666667,0
"2304","131.25-175","12.5-25","50-75",3,4,2,0,0.963470319634703,0.0365296803652968,0
"2305","131.25-175","12.5-25","50-75",3,5,1,0,1,0,0
"2306","131.25-175","12.5-25","50-75",3,5,2,0,0.977678571428571,0.0223214285714286,0
"2307","131.25-175","12.5-25","50-75",3,6,1,0,1,0,0
"2308","131.25-175","12.5-25","50-75",3,6,2,0,0.970588235294118,0.0294117647058824,0
"2309","131.25-175","12.5-25","50-75",3,7,1,0,0.985781990521327,0.014218009478673,0
"2310","131.25-175","12.5-25","50-75",3,7,2,0,0.976958525345622,0.0230414746543779,0
"2311","131.25-175","12.5-25","75-100",1,1,1,1,0,0,0
"2312","131.25-175","12.5-25","75-100",1,1,2,1,0,0,0
"2313","131.25-175","12.5-25","75-100",1,2,1,1,0,0,0
"2314","131.25-175","12.5-25","75-100",1,2,2,1,0,0,0
"2315","131.25-175","12.5-25","75-100",1,3,1,1,0,0,0
"2316","131.25-175","12.5-25","75-100",1,3,2,1,0,0,0
"2317","131.25-175","12.5-25","75-100",1,4,1,1,0,0,0
"2318","131.25-175","12.5-25","75-100",1,4,2,1,0,0,0
"2319","131.25-175","12.5-25","75-100",1,5,1,1,0,0,0
"2320","131.25-175","12.5-25","75-100",1,5,2,1,0,0,0
"2321","131.25-175","12.5-25","75-100",1,6,1,1,0,0,0
"2322","131.25-175","12.5-25","75-100",1,6,2,1,0,0,0
"2323","131.25-175","12.5-25","75-100",1,7,1,1,0,0,0
"2324","131.25-175","12.5-25","75-100",1,7,2,1,0,0,0
"2325","131.25-175","12.5-25","75-100",2,1,1,0.985,0.015,0,0
"2326","131.25-175","12.5-25","75-100",2,1,2,0.983050847457627,0.0169491525423729,0,0
"2327","131.25-175","12.5-25","75-100",2,2,1,0.988826815642458,0.0111731843575419,0,0
"2328","131.25-175","12.5-25","75-100",2,2,2,0.985074626865672,0.0149253731343284,0,0
"2329","131.25-175","12.5-25","75-100",2,3,1,1,0,0,0
"2330","131.25-175","12.5-25","75-100",2,3,2,0.978835978835979,0.0211640211640212,0,0
"2331","131.25-175","12.5-25","75-100",2,4,1,0.986899563318777,0.0131004366812227,0,0
"2332","131.25-175","12.5-25","75-100",2,4,2,0.982532751091703,0.0174672489082969,0,0
"2333","131.25-175","12.5-25","75-100",2,5,1,1,0,0,0
"2334","131.25-175","12.5-25","75-100",2,5,2,0.981481481481482,0.0185185185185185,0,0
"2335","131.25-175","12.5-25","75-100",2,6,1,1,0,0,0
"2336","131.25-175","12.5-25","75-100",2,6,2,0.9800796812749,0.0199203187250996,0,0
"2337","131.25-175","12.5-25","75-100",2,7,1,0.972972972972973,0.027027027027027,0,0
"2338","131.25-175","12.5-25","75-100",2,7,2,0.980861244019139,0.0191387559808612,0,0
"2339","131.25-175","12.5-25","75-100",3,1,1,0,0.770334928229665,0.229665071770335,0
"2340","131.25-175","12.5-25","75-100",3,1,2,0,0.682926829268293,0.317073170731707,0
"2341","131.25-175","12.5-25","75-100",3,2,1,0,0.831858407079646,0.168141592920354,0
"2342","131.25-175","12.5-25","75-100",3,2,2,0,0.721991701244813,0.278008298755187,0
"2343","131.25-175","12.5-25","75-100",3,3,1,0,0.856521739130435,0.143478260869565,0
"2344","131.25-175","12.5-25","75-100",3,3,2,0,0.631111111111111,0.368888888888889,0
"2345","131.25-175","12.5-25","75-100",3,4,1,0,0.811715481171548,0.188284518828452,0
"2346","131.25-175","12.5-25","75-100",3,4,2,0,0.691304347826087,0.308695652173913,0
"2347","131.25-175","12.5-25","75-100",3,5,1,0,0.947115384615385,0.0528846153846154,0
"2348","131.25-175","12.5-25","75-100",3,5,2,0,0.684210526315789,0.315789473684211,0
"2349","131.25-175","12.5-25","75-100",3,6,1,0,0.995850622406639,0.004149377593361,0
"2350","131.25-175","12.5-25","75-100",3,6,2,0,0.642553191489362,0.357446808510638,0
"2351","131.25-175","12.5-25","75-100",3,7,1,0,0.683962264150943,0.316037735849057,0
"2352","131.25-175","12.5-25","75-100",3,7,2,0,0.657534246575342,0.342465753424658,0
"2353","131.25-175","25-37.5","0-25",1,1,1,1,0,0,0
"2354","131.25-175","25-37.5","0-25",1,1,2,1,0,0,0
"2355","131.25-175","25-37.5","0-25",1,2,1,1,0,0,0
"2356","131.25-175","25-37.5","0-25",1,2,2,1,0,0,0
"2357","131.25-175","25-37.5","0-25",1,3,1,1,0,0,0
"2358","131.25-175","25-37.5","0-25",1,3,2,1,0,0,0
"2359","131.25-175","25-37.5","0-25",1,4,1,1,0,0,0
"2360","131.25-175","25-37.5","0-25",1,4,2,1,0,0,0
"2361","131.25-175","25-37.5","0-25",1,5,1,1,0,0,0
"2362","131.25-175","25-37.5","0-25",1,5,2,1,0,0,0
"2363","131.25-175","25-37.5","0-25",1,6,1,1,0,0,0
"2364","131.25-175","25-37.5","0-25",1,6,2,1,0,0,0
"2365","131.25-175","25-37.5","0-25",1,7,1,1,0,0,0
"2366","131.25-175","25-37.5","0-25",1,7,2,1,0,0,0
"2367","131.25-175","25-37.5","0-25",2,1,1,1,0,0,0
"2368","131.25-175","25-37.5","0-25",2,1,2,1,0,0,0
"2369","131.25-175","25-37.5","0-25",2,2,1,1,0,0,0
"2370","131.25-175","25-37.5","0-25",2,2,2,1,0,0,0
"2371","131.25-175","25-37.5","0-25",2,3,1,1,0,0,0
"2372","131.25-175","25-37.5","0-25",2,3,2,1,0,0,0
"2373","131.25-175","25-37.5","0-25",2,4,1,1,0,0,0
"2374","131.25-175","25-37.5","0-25",2,4,2,1,0,0,0
"2375","131.25-175","25-37.5","0-25",2,5,1,1,0,0,0
"2376","131.25-175","25-37.5","0-25",2,5,2,1,0,0,0
"2377","131.25-175","25-37.5","0-25",2,6,1,1,0,0,0
"2378","131.25-175","25-37.5","0-25",2,6,2,1,0,0,0
"2379","131.25-175","25-37.5","0-25",2,7,1,1,0,0,0
"2380","131.25-175","25-37.5","0-25",2,7,2,1,0,0,0
"2381","131.25-175","25-37.5","0-25",3,1,1,0.0845771144278607,0.915422885572139,0,0
"2382","131.25-175","25-37.5","0-25",3,1,2,0.0487804878048781,0.951219512195122,0,0
"2383","131.25-175","25-37.5","0-25",3,2,1,0.0829493087557604,0.91705069124424,0,0
"2384","131.25-175","25-37.5","0-25",3,2,2,0.0362694300518135,0.963730569948187,0,0
"2385","131.25-175","25-37.5","0-25",3,3,1,0.187793427230047,0.812206572769953,0,0
"2386","131.25-175","25-37.5","0-25",3,3,2,0.0364583333333333,0.963541666666667,0,0
"2387","131.25-175","25-37.5","0-25",3,4,1,0.0936170212765957,0.906382978723404,0,0
"2388","131.25-175","25-37.5","0-25",3,4,2,0.0372093023255814,0.962790697674419,0,0
"2389","131.25-175","25-37.5","0-25",3,5,1,0.172566371681416,0.827433628318584,0,0
"2390","131.25-175","25-37.5","0-25",3,5,2,0.0373831775700935,0.962616822429907,0,0
"2391","131.25-175","25-37.5","0-25",3,6,1,0.297979797979798,0.702020202020202,0,0
"2392","131.25-175","25-37.5","0-25",3,6,2,0.045045045045045,0.954954954954955,0,0
"2393","131.25-175","25-37.5","0-25",3,7,1,0.0515021459227468,0.948497854077253,0,0
"2394","131.25-175","25-37.5","0-25",3,7,2,0.0545454545454545,0.945454545454545,0,0
"2395","131.25-175","25-37.5","25-50",1,1,1,1,0,0,0
"2396","131.25-175","25-37.5","25-50",1,1,2,1,0,0,0
"2397","131.25-175","25-37.5","25-50",1,2,1,1,0,0,0
"2398","131.25-175","25-37.5","25-50",1,2,2,1,0,0,0
"2399","131.25-175","25-37.5","25-50",1,3,1,1,0,0,0
"2400","131.25-175","25-37.5","25-50",1,3,2,1,0,0,0
"2401","131.25-175","25-37.5","25-50",1,4,1,1,0,0,0
"2402","131.25-175","25-37.5","25-50",1,4,2,1,0,0,0
"2403","131.25-175","25-37.5","25-50",1,5,1,1,0,0,0
"2404","131.25-175","25-37.5","25-50",1,5,2,1,0,0,0
"2405","131.25-175","25-37.5","25-50",1,6,1,1,0,0,0
"2406","131.25-175","25-37.5","25-50",1,6,2,1,0,0,0
"2407","131.25-175","25-37.5","25-50",1,7,1,1,0,0,0
"2408","131.25-175","25-37.5","25-50",1,7,2,1,0,0,0
"2409","131.25-175","25-37.5","25-50",2,1,1,1,0,0,0
"2410","131.25-175","25-37.5","25-50",2,1,2,1,0,0,0
"2411","131.25-175","25-37.5","25-50",2,2,1,1,0,0,0
"2412","131.25-175","25-37.5","25-50",2,2,2,1,0,0,0
"2413","131.25-175","25-37.5","25-50",2,3,1,1,0,0,0
"2414","131.25-175","25-37.5","25-50",2,3,2,1,0,0,0
"2415","131.25-175","25-37.5","25-50",2,4,1,1,0,0,0
"2416","131.25-175","25-37.5","25-50",2,4,2,1,0,0,0
"2417","131.25-175","25-37.5","25-50",2,5,1,1,0,0,0
"2418","131.25-175","25-37.5","25-50",2,5,2,1,0,0,0
"2419","131.25-175","25-37.5","25-50",2,6,1,1,0,0,0
"2420","131.25-175","25-37.5","25-50",2,6,2,1,0,0,0
"2421","131.25-175","25-37.5","25-50",2,7,1,1,0,0,0
"2422","131.25-175","25-37.5","25-50",2,7,2,1,0,0,0
"2423","131.25-175","25-37.5","25-50",3,1,1,0,1,0,0
"2424","131.25-175","25-37.5","25-50",3,1,2,0,0.995433789954338,0.0045662100456621,0
"2425","131.25-175","25-37.5","25-50",3,2,1,0,0.995192307692308,0.00480769230769231,0
"2426","131.25-175","25-37.5","25-50",3,2,2,0,1,0,0
"2427","131.25-175","25-37.5","25-50",3,3,1,0.00485436893203883,0.995145631067961,0,0
"2428","131.25-175","25-37.5","25-50",3,3,2,0,1,0,0
"2429","131.25-175","25-37.5","25-50",3,4,1,0,1,0,0
"2430","131.25-175","25-37.5","25-50",3,4,2,0,1,0,0
"2431","131.25-175","25-37.5","25-50",3,5,1,0,1,0,0
"2432","131.25-175","25-37.5","25-50",3,5,2,0,1,0,0
"2433","131.25-175","25-37.5","25-50",3,6,1,0.0240384615384615,0.975961538461538,0,0
"2434","131.25-175","25-37.5","25-50",3,6,2,0,0.989528795811518,0.0104712041884817,0
"2435","131.25-175","25-37.5","25-50",3,7,1,0,1,0,0
"2436","131.25-175","25-37.5","25-50",3,7,2,0,1,0,0
"2437","131.25-175","25-37.5","50-75",1,1,1,1,0,0,0
"2438","131.25-175","25-37.5","50-75",1,1,2,1,0,0,0
"2439","131.25-175","25-37.5","50-75",1,2,1,1,0,0,0
"2440","131.25-175","25-37.5","50-75",1,2,2,1,0,0,0
"2441","131.25-175","25-37.5","50-75",1,3,1,1,0,0,0
"2442","131.25-175","25-37.5","50-75",1,3,2,1,0,0,0
"2443","131.25-175","25-37.5","50-75",1,4,1,1,0,0,0
"2444","131.25-175","25-37.5","50-75",1,4,2,1,0,0,0
"2445","131.25-175","25-37.5","50-75",1,5,1,1,0,0,0
"2446","131.25-175","25-37.5","50-75",1,5,2,1,0,0,0
"2447","131.25-175","25-37.5","50-75",1,6,1,1,0,0,0
"2448","131.25-175","25-37.5","50-75",1,6,2,1,0,0,0
"2449","131.25-175","25-37.5","50-75",1,7,1,1,0,0,0
"2450","131.25-175","25-37.5","50-75",1,7,2,1,0,0,0
"2451","131.25-175","25-37.5","50-75",2,1,1,1,0,0,0
"2452","131.25-175","25-37.5","50-75",2,1,2,1,0,0,0
"2453","131.25-175","25-37.5","50-75",2,2,1,1,0,0,0
"2454","131.25-175","25-37.5","50-75",2,2,2,1,0,0,0
"2455","131.25-175","25-37.5","50-75",2,3,1,1,0,0,0
"2456","131.25-175","25-37.5","50-75",2,3,2,1,0,0,0
"2457","131.25-175","25-37.5","50-75",2,4,1,1,0,0,0
"2458","131.25-175","25-37.5","50-75",2,4,2,1,0,0,0
"2459","131.25-175","25-37.5","50-75",2,5,1,1,0,0,0
"2460","131.25-175","25-37.5","50-75",2,5,2,1,0,0,0
"2461","131.25-175","25-37.5","50-75",2,6,1,1,0,0,0
"2462","131.25-175","25-37.5","50-75",2,6,2,0.995535714285714,0.00446428571428571,0,0
"2463","131.25-175","25-37.5","50-75",2,7,1,1,0,0,0
"2464","131.25-175","25-37.5","50-75",2,7,2,1,0,0,0
"2465","131.25-175","25-37.5","50-75",3,1,1,0,0.937823834196891,0.0621761658031088,0
"2466","131.25-175","25-37.5","50-75",3,1,2,0,0.921951219512195,0.0780487804878049,0
"2467","131.25-175","25-37.5","50-75",3,2,1,0,0.958333333333333,0.0416666666666667,0
"2468","131.25-175","25-37.5","50-75",3,2,2,0,0.894472361809045,0.105527638190955,0
"2469","131.25-175","25-37.5","50-75",3,3,1,0,0.995575221238938,0.00442477876106195,0
"2470","131.25-175","25-37.5","50-75",3,3,2,0,0.907216494845361,0.0927835051546392,0
"2471","131.25-175","25-37.5","50-75",3,4,1,0,0.973544973544973,0.0264550264550265,0
"2472","131.25-175","25-37.5","50-75",3,4,2,0,0.913793103448276,0.0862068965517241,0
"2473","131.25-175","25-37.5","50-75",3,5,1,0,1,0,0
"2474","131.25-175","25-37.5","50-75",3,5,2,0,0.877828054298643,0.122171945701357,0
"2475","131.25-175","25-37.5","50-75",3,6,1,0,1,0,0
"2476","131.25-175","25-37.5","50-75",3,6,2,0,0.862068965517241,0.137931034482759,0
"2477","131.25-175","25-37.5","50-75",3,7,1,0,0.912442396313364,0.0875576036866359,0
"2478","131.25-175","25-37.5","50-75",3,7,2,0,0.8875,0.1125,0
"2479","131.25-175","25-37.5","75-100",1,1,1,1,0,0,0
"2480","131.25-175","25-37.5","75-100",1,1,2,1,0,0,0
"2481","131.25-175","25-37.5","75-100",1,2,1,1,0,0,0
"2482","131.25-175","25-37.5","75-100",1,2,2,1,0,0,0
"2483","131.25-175","25-37.5","75-100",1,3,1,1,0,0,0
"2484","131.25-175","25-37.5","75-100",1,3,2,1,0,0,0
"2485","131.25-175","25-37.5","75-100",1,4,1,1,0,0,0
"2486","131.25-175","25-37.5","75-100",1,4,2,1,0,0,0
"2487","131.25-175","25-37.5","75-100",1,5,1,1,0,0,0
"2488","131.25-175","25-37.5","75-100",1,5,2,1,0,0,0
"2489","131.25-175","25-37.5","75-100",1,6,1,1,0,0,0
"2490","131.25-175","25-37.5","75-100",1,6,2,1,0,0,0
"2491","131.25-175","25-37.5","75-100",1,7,1,1,0,0,0
"2492","131.25-175","25-37.5","75-100",1,7,2,1,0,0,0
"2493","131.25-175","25-37.5","75-100",2,1,1,0.981481481481482,0.0185185185185185,0,0
"2494","131.25-175","25-37.5","75-100",2,1,2,0.975369458128079,0.0246305418719212,0,0
"2495","131.25-175","25-37.5","75-100",2,2,1,0.975961538461538,0.0240384615384615,0,0
"2496","131.25-175","25-37.5","75-100",2,2,2,0.971014492753623,0.0289855072463768,0,0
"2497","131.25-175","25-37.5","75-100",2,3,1,0.984924623115578,0.0150753768844221,0,0
"2498","131.25-175","25-37.5","75-100",2,3,2,0.962790697674419,0.0372093023255814,0,0
"2499","131.25-175","25-37.5","75-100",2,4,1,0.995145631067961,0.00485436893203883,0,0
"2500","131.25-175","25-37.5","75-100",2,4,2,0.967741935483871,0.032258064516129,0,0
"2501","131.25-175","25-37.5","75-100",2,5,1,1,0,0,0
"2502","131.25-175","25-37.5","75-100",2,5,2,0.974747474747475,0.0252525252525253,0,0
"2503","131.25-175","25-37.5","75-100",2,6,1,1,0,0,0
"2504","131.25-175","25-37.5","75-100",2,6,2,0.96039603960396,0.0396039603960396,0,0
"2505","131.25-175","25-37.5","75-100",2,7,1,0.974093264248705,0.0259067357512953,0,0
"2506","131.25-175","25-37.5","75-100",2,7,2,0.952153110047847,0.0478468899521531,0,0
"2507","131.25-175","25-37.5","75-100",3,1,1,0,0.52970297029703,0.47029702970297,0
"2508","131.25-175","25-37.5","75-100",3,1,2,0,0.482300884955752,0.517699115044248,0
"2509","131.25-175","25-37.5","75-100",3,2,1,0,0.664864864864865,0.335135135135135,0
"2510","131.25-175","25-37.5","75-100",3,2,2,0,0.445652173913043,0.554347826086957,0
"2511","131.25-175","25-37.5","75-100",3,3,1,0,0.74,0.26,0
"2512","131.25-175","25-37.5","75-100",3,3,2,0,0.485875706214689,0.514124293785311,0
"2513","131.25-175","25-37.5","75-100",3,4,1,0,0.685446009389671,0.314553990610329,0
"2514","131.25-175","25-37.5","75-100",3,4,2,0,0.502415458937198,0.497584541062802,0
"2515","131.25-175","25-37.5","75-100",3,5,1,0,0.853403141361257,0.146596858638743,0
"2516","131.25-175","25-37.5","75-100",3,5,2,0,0.439024390243902,0.560975609756098,0
"2517","131.25-175","25-37.5","75-100",3,6,1,0,0.94392523364486,0.0560747663551402,0
"2518","131.25-175","25-37.5","75-100",3,6,2,0,0.511961722488038,0.488038277511962,0
"2519","131.25-175","25-37.5","75-100",3,7,1,0,0.446009389671362,0.553990610328638,0
"2520","131.25-175","25-37.5","75-100",3,7,2,0,0.385714285714286,0.614285714285714,0
"2521","131.25-175","37.5-50","0-25",1,1,1,1,0,0,0
"2522","131.25-175","37.5-50","0-25",1,1,2,1,0,0,0
"2523","131.25-175","37.5-50","0-25",1,2,1,1,0,0,0
"2524","131.25-175","37.5-50","0-25",1,2,2,1,0,0,0
"2525","131.25-175","37.5-50","0-25",1,3,1,1,0,0,0
"2526","131.25-175","37.5-50","0-25",1,3,2,1,0,0,0
"2527","131.25-175","37.5-50","0-25",1,4,1,1,0,0,0
"2528","131.25-175","37.5-50","0-25",1,4,2,1,0,0,0
"2529","131.25-175","37.5-50","0-25",1,5,1,1,0,0,0
"2530","131.25-175","37.5-50","0-25",1,5,2,1,0,0,0
"2531","131.25-175","37.5-50","0-25",1,6,1,1,0,0,0
"2532","131.25-175","37.5-50","0-25",1,6,2,1,0,0,0
"2533","131.25-175","37.5-50","0-25",1,7,1,1,0,0,0
"2534","131.25-175","37.5-50","0-25",1,7,2,1,0,0,0
"2535","131.25-175","37.5-50","0-25",2,1,1,1,0,0,0
"2536","131.25-175","37.5-50","0-25",2,1,2,1,0,0,0
"2537","131.25-175","37.5-50","0-25",2,2,1,1,0,0,0
"2538","131.25-175","37.5-50","0-25",2,2,2,1,0,0,0
"2539","131.25-175","37.5-50","0-25",2,3,1,1,0,0,0
"2540","131.25-175","37.5-50","0-25",2,3,2,1,0,0,0
"2541","131.25-175","37.5-50","0-25",2,4,1,1,0,0,0
"2542","131.25-175","37.5-50","0-25",2,4,2,1,0,0,0
"2543","131.25-175","37.5-50","0-25",2,5,1,1,0,0,0
"2544","131.25-175","37.5-50","0-25",2,5,2,1,0,0,0
"2545","131.25-175","37.5-50","0-25",2,6,1,1,0,0,0
"2546","131.25-175","37.5-50","0-25",2,6,2,1,0,0,0
"2547","131.25-175","37.5-50","0-25",2,7,1,1,0,0,0
"2548","131.25-175","37.5-50","0-25",2,7,2,1,0,0,0
